,index,Unnamed: 0,Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary
30952,46785,46785,2206.0,0.12,0.49,6.0,277.0,4.0,0.0,0.0,marketing,low
30953,46786,46786,11288.0,0.88,0.86,4.0,287.0,4.0,0.0,1.0,sales,medium
30954,46788,46788,3229.0,0.38,0.4,2.0,117.0,3.0,0.0,0.0,marketing,low
30955,46789,46789,728.0,0.7,0.79,3.0,275.0,4.0,0.0,0.0,IT,medium
30956,46791,46791,2691.0,0.7,0.53,3.0,260.0,3.0,0.0,0.0,IT,medium
30957,46792,46792,6107.0,0.68,0.52,3.0,144.0,3.0,0.0,1.0,management,medium
30958,46793,46793,9204.0,0.77,0.78,3.0,177.0,3.0,0.0,0.0,sales,medium
30959,46794,46794,7468.0,0.37,0.69,4.0,177.0,7.0,0.0,0.0,sales,medium
30960,46795,46795,14439.0,0.18,0.78,3.0,215.0,8.0,0.0,0.0,management,medium
30961,46796,46796,3277.0,0.85,0.84,4.0,198.0,2.0,0.0,0.0,management,low
30962,46797,46797,9605.0,0.93,0.72,4.0,199.0,2.0,0.0,0.0,sales,medium
30963,46798,46798,9038.0,0.38,0.48,2.0,157.0,3.0,0.0,0.0,sales,low
30964,46799,46799,12410.0,0.62,0.63,3.0,161.0,3.0,0.0,0.0,sales,high
30965,46800,46800,5372.0,0.68,0.98,4.0,259.0,2.0,0.0,0.0,sales,high
30966,46801,46801,4086.0,0.75,0.46,4.0,266.0,3.0,0.0,0.0,support,medium
30967,46802,46802,12209.0,0.11,0.44,6.0,199.0,6.0,0.0,0.0,support,low
30968,46804,46804,8932.0,0.63,0.77,3.0,170.0,3.0,0.0,0.0,marketing,low
30969,46805,46805,8580.0,0.92,0.88,4.0,244.0,5.0,0.0,0.0,sales,low
30970,46806,46806,3766.0,0.69,0.49,3.0,177.0,3.0,0.0,0.0,IT,medium
30971,46807,46807,8203.0,0.63,0.93,3.0,146.0,3.0,0.0,0.0,support,low
30972,46808,46808,7734.0,0.71,0.47,4.0,159.0,4.0,0.0,0.0,IT,low
30973,46809,46809,4023.0,0.87,0.5,4.0,204.0,5.0,0.0,0.0,RandD,medium
30974,46810,46810,5984.0,0.52,0.73,3.0,233.0,3.0,0.0,0.0,accounting,medium
30975,46811,46811,3737.0,0.79,0.87,4.0,251.0,3.0,0.0,0.0,sales,low
30976,46813,46813,11062.0,0.53,0.46,2.0,157.0,6.0,0.0,0.0,sales,medium
30977,46814,46814,2926.0,0.16,0.86,3.0,248.0,6.0,0.0,1.0,hr,low
30978,46815,46815,10632.0,0.51,0.98,3.0,201.0,2.0,0.0,0.0,management,high
30979,46816,46816,13272.0,0.65,0.79,5.0,175.0,3.0,0.0,0.0,sales,high
30980,46818,46818,6920.0,0.77,0.68,4.0,171.0,3.0,0.0,0.0,product_mng,low
30981,46819,46819,13664.0,0.7,0.93,3.0,154.0,10.0,0.0,0.0,sales,medium
30982,46820,46820,3005.0,0.94,0.84,4.0,265.0,5.0,0.0,0.0,IT,medium
30983,46821,46821,5635.0,0.25,0.59,3.0,189.0,3.0,0.0,0.0,product_mng,medium
30984,46823,46823,4891.0,0.64,0.81,3.0,139.0,4.0,0.0,0.0,RandD,low
30985,46824,46824,8998.0,0.69,0.82,5.0,256.0,3.0,0.0,0.0,IT,low
30986,46827,46827,5094.0,0.59,0.75,4.0,196.0,2.0,0.0,1.0,sales,high
30987,46828,46828,8300.0,0.61,0.77,3.0,153.0,2.0,0.0,0.0,sales,low
30988,46830,46830,4679.0,0.55,0.78,5.0,158.0,6.0,0.0,0.0,sales,medium
30989,46831,46831,13913.0,0.97,0.7,3.0,239.0,3.0,0.0,0.0,hr,medium
30990,46834,46834,4467.0,0.71,0.9,3.0,194.0,3.0,0.0,0.0,sales,medium
30991,46835,46835,6450.0,0.84,0.85,5.0,200.0,2.0,0.0,0.0,accounting,low
30992,46836,46836,9848.0,0.89,0.77,2.0,245.0,2.0,0.0,0.0,sales,low
30993,46837,46837,14999.0,0.63,0.89,6.0,266.0,7.0,0.0,0.0,sales,medium
30994,46838,46838,7087.0,0.72,0.42,3.0,127.0,3.0,0.0,0.0,support,medium
30995,46839,46839,10956.0,0.58,0.73,3.0,216.0,4.0,0.0,0.0,sales,medium
30996,46840,46840,1386.0,0.36,0.49,2.0,187.0,3.0,0.0,0.0,RandD,low
30997,46841,46841,8474.0,0.13,0.79,7.0,308.0,4.0,0.0,0.0,management,high
30998,46843,46843,4065.0,0.62,0.63,3.0,249.0,2.0,0.0,0.0,support,low
30999,46846,46846,509.0,0.64,1.0,4.0,248.0,5.0,0.0,0.0,accounting,low
31000,46848,46848,14766.0,0.26,0.49,6.0,147.0,4.0,0.0,0.0,management,high
31001,46849,46849,12909.0,0.73,0.97,4.0,267.0,5.0,1.0,1.0,accounting,low
31002,46850,46850,3467.0,0.26,0.94,2.0,111.0,5.0,0.0,0.0,marketing,low
31003,46851,46851,13436.0,0.75,0.71,3.0,196.0,4.0,1.0,0.0,technical,medium
31004,46852,46852,1677.0,0.7,0.85,3.0,285.0,5.0,0.0,0.0,support,medium
31005,46853,46853,9453.0,0.95,0.83,4.0,252.0,5.0,0.0,0.0,IT,low
31006,46854,46854,2510.0,0.39,0.51,3.0,148.0,3.0,0.0,0.0,technical,medium
31007,46855,46855,8485.0,0.87,0.82,3.0,222.0,3.0,0.0,0.0,hr,low
31008,46856,46856,1264.0,0.59,0.66,3.0,183.0,3.0,0.0,0.0,support,medium
31009,46857,46857,12443.0,0.77,0.63,4.0,194.0,7.0,0.0,0.0,sales,medium
31010,46859,46859,4812.0,0.62,0.81,4.0,257.0,3.0,0.0,0.0,product_mng,high
31011,46860,46860,2016.0,0.13,0.91,7.0,295.0,4.0,0.0,0.0,accounting,low
31012,46861,46861,14608.0,0.12,0.36,6.0,296.0,4.0,1.0,0.0,marketing,low
31013,46863,46863,1468.0,0.63,0.55,4.0,137.0,3.0,0.0,0.0,support,low
31014,46864,46864,13275.0,0.14,0.76,6.0,246.0,5.0,1.0,0.0,IT,low
31015,46866,46866,4297.0,0.77,1.0,3.0,157.0,6.0,0.0,0.0,technical,medium
31016,46867,46867,1059.0,0.36,0.51,2.0,150.0,3.0,0.0,0.0,sales,low
31017,46868,46868,11228.0,0.76,0.88,3.0,204.0,2.0,1.0,0.0,sales,medium
31018,46869,46869,3173.0,0.61,0.79,3.0,96.0,6.0,0.0,0.0,product_mng,low
31019,46871,46871,7013.0,0.63,0.72,3.0,158.0,3.0,0.0,1.0,hr,medium
31020,46872,46872,3311.0,0.13,0.95,6.0,266.0,4.0,0.0,0.0,sales,low
31021,46873,46873,12049.0,0.58,0.64,3.0,160.0,6.0,0.0,0.0,sales,low
31022,46874,46874,8685.0,0.12,0.89,7.0,256.0,4.0,0.0,0.0,support,medium
31023,46877,46877,3380.0,0.6,0.56,4.0,180.0,2.0,0.0,0.0,RandD,medium
31024,46879,46879,5407.0,0.4,0.54,2.0,125.0,3.0,0.0,0.0,sales,low
31025,46881,46881,1561.0,0.93,0.97,3.0,140.0,2.0,1.0,0.0,sales,medium
31026,46882,46882,3241.0,0.09,0.71,6.0,290.0,6.0,0.0,0.0,IT,low
31027,46883,46883,2846.0,0.23,0.41,6.0,110.0,7.0,0.0,0.0,sales,medium
31028,46884,46884,1246.0,0.67,0.52,6.0,278.0,4.0,0.0,0.0,support,medium
31029,46885,46885,14061.0,0.58,0.72,3.0,248.0,10.0,0.0,0.0,sales,high
31030,46886,46886,3516.0,0.64,0.81,3.0,223.0,7.0,0.0,0.0,sales,medium
31031,46889,46889,9820.0,0.63,0.75,3.0,157.0,3.0,0.0,0.0,technical,high
31032,46891,46891,5874.0,0.81,0.88,3.0,231.0,4.0,0.0,0.0,technical,medium
31033,46892,46892,4038.0,0.73,0.59,3.0,150.0,10.0,0.0,0.0,sales,medium
31034,46894,46894,350.0,0.12,0.89,6.0,285.0,4.0,0.0,0.0,sales,medium
31035,46895,46895,13124.0,0.79,0.94,4.0,204.0,10.0,0.0,0.0,management,medium
31036,46896,46896,6939.0,0.93,0.91,3.0,262.0,4.0,0.0,0.0,sales,high
31037,46900,46900,350.0,0.14,0.98,7.0,298.0,5.0,0.0,0.0,accounting,low
31038,46904,46904,6524.0,0.87,0.45,3.0,172.0,3.0,0.0,0.0,accounting,low
31039,46905,46905,9785.0,0.63,0.76,5.0,229.0,4.0,0.0,0.0,sales,medium
31040,46908,46908,12424.0,0.17,0.46,2.0,115.0,6.0,0.0,0.0,product_mng,low
31041,46909,46909,103.0,0.81,0.94,5.0,265.0,5.0,0.0,0.0,sales,low
31042,46910,46910,5008.0,0.91,0.58,3.0,108.0,2.0,1.0,0.0,sales,medium
31043,46911,46911,7521.0,0.63,0.61,4.0,223.0,3.0,0.0,0.0,IT,medium
31044,46912,46912,12945.0,0.93,0.72,4.0,161.0,10.0,0.0,0.0,accounting,medium
31045,46914,46914,1114.0,0.58,0.95,3.0,248.0,4.0,0.0,0.0,product_mng,low
31046,46918,46918,12106.0,0.56,0.73,4.0,150.0,5.0,0.0,0.0,sales,low
31047,46919,46919,14989.0,0.17,0.56,4.0,136.0,4.0,1.0,0.0,sales,medium
31048,46921,46921,4672.0,0.58,0.75,3.0,259.0,2.0,0.0,0.0,sales,low
31049,46922,46922,12036.0,0.65,0.95,4.0,267.0,3.0,0.0,1.0,management,medium
31050,46923,46923,14219.0,0.63,0.46,3.0,241.0,8.0,0.0,1.0,management,high
31051,46924,46924,13544.0,0.25,0.88,3.0,100.0,10.0,0.0,0.0,management,low
31052,46928,46928,11429.0,0.58,0.85,5.0,258.0,3.0,0.0,0.0,technical,medium
31053,46929,46929,2662.0,0.72,0.82,4.0,146.0,5.0,0.0,0.0,marketing,medium
31054,46930,46930,3189.0,0.77,0.76,6.0,197.0,3.0,0.0,0.0,IT,medium
31055,46931,46931,7326.0,0.94,0.8,5.0,207.0,4.0,0.0,0.0,sales,medium
31056,46932,46932,10879.0,0.72,0.72,3.0,198.0,7.0,0.0,1.0,management,medium
31057,46933,46933,2658.0,0.14,0.73,7.0,260.0,4.0,1.0,0.0,marketing,low
31058,46934,46934,7488.0,0.6,0.88,3.0,258.0,3.0,0.0,0.0,technical,medium
31059,46936,46936,14105.0,0.74,1.0,3.0,173.0,5.0,0.0,0.0,sales,low
31060,46937,46937,7382.0,0.69,0.75,3.0,206.0,4.0,1.0,0.0,support,low
31061,46941,46941,1247.0,0.75,0.72,3.0,278.0,7.0,0.0,0.0,sales,medium
31062,46942,46942,10022.0,0.56,0.81,5.0,203.0,2.0,0.0,0.0,RandD,high
31063,46943,46943,8244.0,0.75,0.66,4.0,244.0,2.0,0.0,0.0,RandD,high
31064,46944,46944,14081.0,0.57,0.67,4.0,147.0,7.0,0.0,0.0,sales,medium
31065,46945,46945,3343.0,0.54,0.58,3.0,146.0,3.0,0.0,0.0,IT,medium
31066,46946,46946,10684.0,0.63,0.97,3.0,191.0,2.0,0.0,0.0,support,high
31067,46947,46947,12983.0,0.78,0.81,3.0,248.0,3.0,0.0,1.0,sales,high
31068,46949,46949,9506.0,0.59,0.54,3.0,145.0,5.0,0.0,0.0,RandD,medium
31069,46950,46950,5565.0,0.21,0.7,3.0,166.0,2.0,0.0,0.0,management,high
31070,46951,46951,4706.0,0.8,0.99,4.0,216.0,3.0,0.0,0.0,support,medium
31071,46954,46954,10399.0,0.17,0.72,6.0,276.0,4.0,0.0,0.0,IT,low
31072,46955,46955,8550.0,0.66,0.82,3.0,143.0,3.0,0.0,0.0,hr,medium
31073,46956,46956,2417.0,0.55,0.73,2.0,171.0,8.0,1.0,0.0,management,low
31074,46957,46957,8990.0,0.7,0.88,4.0,236.0,5.0,0.0,0.0,IT,low
31075,46959,46959,13637.0,0.1,0.78,4.0,276.0,5.0,0.0,0.0,technical,medium
31076,46960,46960,4984.0,0.68,0.87,3.0,260.0,3.0,0.0,0.0,IT,low
31077,46962,46962,1850.0,0.37,0.52,2.0,159.0,3.0,0.0,0.0,support,medium
31078,46963,46963,14275.0,0.82,0.73,3.0,201.0,10.0,0.0,0.0,sales,medium
31079,46965,46965,2621.0,0.61,0.62,3.0,122.0,2.0,0.0,0.0,product_mng,high
31080,46967,46967,8358.0,0.9,0.85,4.0,138.0,3.0,0.0,0.0,sales,high
31081,46968,46968,4355.0,0.77,0.81,3.0,152.0,3.0,0.0,0.0,technical,high
31082,46971,46971,7735.0,0.93,0.99,4.0,217.0,4.0,0.0,0.0,technical,medium
31083,46972,46972,691.0,0.16,0.89,6.0,256.0,6.0,0.0,0.0,hr,low
31084,46973,46973,13942.0,0.61,0.71,5.0,166.0,2.0,1.0,0.0,sales,medium
31085,46976,46976,4968.0,0.63,0.75,4.0,200.0,3.0,0.0,0.0,sales,medium
31086,46977,46977,10277.0,0.16,0.67,3.0,256.0,6.0,1.0,0.0,IT,low
31087,46978,46978,23.0,0.62,0.87,4.0,165.0,5.0,0.0,0.0,IT,low
31088,46979,46979,7816.0,0.84,0.89,4.0,201.0,5.0,0.0,0.0,marketing,low
31089,46980,46980,11743.0,0.93,0.83,6.0,153.0,4.0,0.0,0.0,support,medium
31090,46982,46982,7721.0,0.76,0.76,5.0,218.0,4.0,0.0,0.0,technical,low
31091,46983,46983,6289.0,0.82,0.97,4.0,201.0,3.0,0.0,0.0,marketing,low
31092,46984,46984,9760.0,0.12,0.78,7.0,308.0,4.0,0.0,0.0,accounting,medium
31093,46985,46985,1652.0,0.38,0.47,6.0,154.0,3.0,0.0,0.0,sales,medium
31094,46986,46986,1836.0,0.7,0.77,4.0,272.0,4.0,0.0,0.0,IT,medium
31095,46987,46987,974.0,0.85,0.82,4.0,285.0,3.0,0.0,0.0,hr,high
31096,46989,46989,11008.0,0.85,0.83,4.0,237.0,8.0,1.0,0.0,management,medium
31097,46991,46991,7169.0,0.64,0.71,4.0,171.0,7.0,0.0,0.0,sales,high
31098,46992,46992,8206.0,0.66,0.78,3.0,268.0,3.0,0.0,0.0,technical,medium
31099,46997,46997,9577.0,0.68,0.54,5.0,202.0,3.0,0.0,0.0,hr,low
31100,46998,46998,3823.0,0.64,0.71,3.0,161.0,2.0,0.0,0.0,sales,low
31101,46999,46999,3332.0,0.66,0.52,4.0,267.0,3.0,0.0,0.0,sales,low
31102,47001,47001,6403.0,0.92,0.81,4.0,169.0,3.0,1.0,0.0,support,medium
31103,47002,47002,2888.0,0.66,0.82,5.0,257.0,3.0,0.0,0.0,support,medium
31104,47003,47003,13502.0,0.87,0.63,3.0,146.0,3.0,0.0,1.0,accounting,high
31105,47004,47004,1360.0,0.72,0.76,4.0,139.0,3.0,0.0,0.0,support,low
31106,47005,47005,14217.0,0.41,0.51,4.0,131.0,3.0,1.0,0.0,sales,low
31107,47006,47006,13130.0,0.75,0.88,4.0,252.0,8.0,0.0,0.0,hr,low
31108,47007,47007,2667.0,0.13,0.97,3.0,144.0,4.0,0.0,0.0,sales,medium
31109,47008,47008,2527.0,0.2,0.45,6.0,264.0,4.0,0.0,0.0,product_mng,low
31110,47010,47010,1938.0,0.92,0.74,3.0,203.0,3.0,0.0,1.0,sales,high
31111,47011,47011,14512.0,0.74,0.53,2.0,170.0,3.0,0.0,0.0,sales,medium
31112,47012,47012,1901.0,0.73,0.7,3.0,152.0,3.0,1.0,0.0,technical,low
31113,47013,47013,13998.0,0.22,0.43,3.0,155.0,4.0,0.0,0.0,support,low
31114,47014,47014,1599.0,0.97,0.95,4.0,273.0,4.0,0.0,0.0,support,medium
31115,47015,47015,1053.0,0.13,1.0,7.0,267.0,4.0,0.0,0.0,hr,medium
31116,47019,47019,12362.0,0.19,0.47,3.0,154.0,5.0,0.0,0.0,sales,medium
31117,47022,47022,1254.0,0.11,0.41,6.0,121.0,6.0,0.0,0.0,RandD,low
31118,47025,47025,2783.0,0.7,0.79,3.0,134.0,3.0,0.0,0.0,IT,medium
31119,47026,47026,2290.0,0.5,0.48,2.0,108.0,6.0,1.0,0.0,RandD,low
31120,47027,47027,7520.0,0.49,0.93,3.0,243.0,10.0,0.0,0.0,management,medium
31121,47028,47028,7913.0,0.74,0.94,4.0,279.0,5.0,0.0,0.0,accounting,medium
31122,47029,47029,13735.0,0.83,0.92,3.0,142.0,7.0,0.0,0.0,sales,medium
31123,47031,47031,9705.0,0.28,0.58,4.0,249.0,4.0,1.0,0.0,RandD,medium
31124,47033,47033,8962.0,0.61,0.7,3.0,176.0,2.0,0.0,0.0,product_mng,high
31125,47035,47035,7350.0,0.74,0.83,3.0,200.0,4.0,0.0,0.0,product_mng,medium
31126,47036,47036,1.0,0.64,0.99,5.0,284.0,5.0,0.0,0.0,product_mng,medium
31127,47038,47038,11105.0,0.72,0.6,4.0,162.0,2.0,0.0,0.0,product_mng,low
31128,47039,47039,9374.0,0.09,0.87,6.0,292.0,4.0,0.0,0.0,sales,low
31129,47040,47040,12064.0,0.62,0.88,4.0,219.0,2.0,1.0,0.0,support,medium
31130,47041,47041,8284.0,0.74,0.91,3.0,246.0,3.0,0.0,0.0,accounting,medium
31131,47042,47042,5735.0,0.69,0.52,2.0,144.0,3.0,0.0,0.0,sales,high
31132,47045,47045,555.0,0.85,0.97,4.0,232.0,5.0,0.0,0.0,technical,medium
31133,47046,47046,2119.0,0.91,0.79,3.0,224.0,2.0,0.0,0.0,sales,low
31134,47048,47048,13521.0,0.72,0.92,5.0,265.0,4.0,0.0,0.0,hr,medium
31135,47049,47049,1183.0,0.12,0.87,5.0,310.0,5.0,0.0,0.0,sales,medium
31136,47051,47051,3992.0,0.5,0.48,3.0,128.0,3.0,0.0,0.0,product_mng,low
31137,47052,47052,12443.0,0.62,0.7,4.0,226.0,8.0,0.0,0.0,management,high
31138,47053,47053,9881.0,0.83,0.74,4.0,185.0,3.0,0.0,1.0,hr,medium
31139,47054,47054,5580.0,0.39,0.72,3.0,135.0,3.0,0.0,0.0,RandD,medium
31140,47055,47055,2211.0,0.59,0.68,3.0,152.0,3.0,0.0,0.0,marketing,medium
31141,47056,47056,12339.0,0.71,0.8,3.0,149.0,7.0,0.0,0.0,sales,medium
31142,47057,47057,1475.0,0.88,0.86,3.0,250.0,3.0,0.0,1.0,accounting,high
31143,47058,47058,2844.0,0.56,0.71,4.0,146.0,8.0,1.0,0.0,sales,high
31144,47059,47059,1618.0,0.17,0.9,7.0,259.0,4.0,0.0,0.0,marketing,low
31145,47060,47060,9429.0,0.43,0.44,2.0,149.0,3.0,0.0,0.0,sales,medium
31146,47061,47061,14329.0,0.78,0.48,3.0,154.0,2.0,0.0,0.0,IT,low
31147,47062,47062,10982.0,0.69,0.53,4.0,155.0,5.0,0.0,0.0,technical,medium
31148,47063,47063,4742.0,0.75,0.51,3.0,146.0,3.0,0.0,0.0,product_mng,medium
31149,47065,47065,2164.0,0.09,0.82,5.0,276.0,4.0,0.0,0.0,product_mng,low
31150,47067,47067,5252.0,0.66,0.96,5.0,276.0,6.0,1.0,0.0,technical,low
31151,47068,47068,7574.0,0.78,0.5,5.0,227.0,3.0,0.0,0.0,sales,high
31152,47069,47069,9247.0,0.69,0.56,2.0,164.0,3.0,0.0,0.0,marketing,low
31153,47071,47071,824.0,0.43,0.53,2.0,155.0,3.0,0.0,0.0,IT,medium
31154,47072,47072,499.0,0.75,1.0,4.0,269.0,5.0,0.0,0.0,support,low
31155,47074,47074,14098.0,0.73,0.78,3.0,173.0,7.0,1.0,0.0,product_mng,medium
31156,47075,47075,1323.0,0.82,0.77,5.0,251.0,6.0,0.0,0.0,IT,low
31157,47076,47076,8266.0,0.89,0.91,4.0,261.0,4.0,0.0,0.0,technical,high
31158,47077,47077,12206.0,0.63,0.53,5.0,259.0,3.0,0.0,0.0,sales,low
31159,47080,47080,2240.0,0.49,0.77,6.0,118.0,4.0,0.0,0.0,sales,medium
31160,47082,47082,1649.0,0.6,0.47,3.0,174.0,3.0,0.0,0.0,sales,low
31161,47083,47083,14105.0,0.58,0.79,4.0,211.0,4.0,0.0,0.0,technical,medium
31162,47086,47086,4388.0,0.66,0.81,4.0,263.0,3.0,0.0,0.0,IT,medium
31163,47087,47087,12963.0,0.22,0.42,6.0,96.0,6.0,0.0,0.0,sales,low
31164,47089,47089,11080.0,0.27,0.61,2.0,167.0,4.0,0.0,0.0,product_mng,medium
31165,47093,47093,10453.0,0.38,0.45,2.0,142.0,3.0,0.0,0.0,technical,low
31166,47094,47094,7538.0,0.4,0.45,2.0,167.0,3.0,0.0,0.0,sales,low
31167,47095,47095,13848.0,0.46,0.45,2.0,139.0,3.0,0.0,0.0,sales,low
31168,47096,47096,4177.0,0.77,0.77,3.0,164.0,4.0,0.0,0.0,IT,low
31169,47097,47097,2249.0,0.15,0.76,6.0,256.0,4.0,0.0,0.0,support,medium
31170,47099,47099,13072.0,0.64,0.7,4.0,205.0,3.0,0.0,0.0,management,medium
31171,47101,47101,4987.0,0.61,0.5,3.0,188.0,4.0,0.0,0.0,sales,medium
31172,47103,47103,7499.0,0.74,0.98,5.0,199.0,4.0,1.0,0.0,RandD,medium
31173,47107,47107,6519.0,1.0,0.63,3.0,222.0,3.0,0.0,0.0,technical,medium
31174,47111,47111,14314.0,0.72,0.45,4.0,257.0,5.0,0.0,0.0,IT,low
31175,47115,47115,4464.0,0.9,0.93,3.0,251.0,5.0,0.0,0.0,support,low
31176,47117,47117,6782.0,0.8,0.73,4.0,157.0,10.0,0.0,0.0,management,high
31177,47118,47118,4452.0,0.74,0.52,3.0,144.0,3.0,0.0,0.0,support,low
31178,47119,47119,2587.0,0.5,0.81,4.0,255.0,5.0,1.0,0.0,sales,low
31179,47122,47122,14651.0,0.12,0.94,7.0,310.0,4.0,0.0,0.0,sales,low
31180,47123,47123,11375.0,0.67,0.59,4.0,146.0,3.0,0.0,0.0,sales,high
31181,47125,47125,14175.0,0.78,0.78,3.0,242.0,3.0,0.0,0.0,product_mng,low
31182,47126,47126,3955.0,0.7,0.55,5.0,176.0,2.0,0.0,0.0,support,medium
31183,47127,47127,3313.0,0.93,0.82,4.0,246.0,3.0,0.0,0.0,sales,medium
31184,47130,47130,10850.0,0.39,0.52,3.0,122.0,3.0,0.0,0.0,hr,low
31185,47131,47131,4648.0,0.11,0.81,5.0,202.0,6.0,0.0,0.0,technical,low
31186,47132,47132,3398.0,0.62,0.78,4.0,155.0,5.0,0.0,0.0,RandD,medium
31187,47133,47133,14049.0,0.86,0.85,3.0,270.0,10.0,0.0,0.0,marketing,low
31188,47134,47134,4082.0,0.68,0.52,4.0,191.0,2.0,0.0,0.0,IT,high
31189,47135,47135,4353.0,0.11,0.7,6.0,277.0,4.0,0.0,0.0,sales,low
31190,47136,47136,2280.0,0.43,0.53,2.0,129.0,3.0,0.0,0.0,marketing,low
31191,47137,47137,5454.0,0.98,0.63,3.0,175.0,2.0,0.0,1.0,sales,medium
31192,47140,47140,5911.0,0.88,0.78,4.0,236.0,3.0,0.0,1.0,management,medium
31193,47141,47141,10242.0,0.88,0.91,5.0,222.0,8.0,0.0,0.0,hr,medium
31194,47142,47142,3251.0,0.86,0.54,4.0,245.0,3.0,0.0,1.0,marketing,medium
31195,47143,47143,13588.0,0.9,0.94,4.0,137.0,5.0,0.0,0.0,sales,low
31196,47144,47144,11907.0,0.64,0.74,4.0,114.0,8.0,1.0,0.0,hr,low
31197,47145,47145,11718.0,0.71,0.72,3.0,151.0,4.0,1.0,0.0,hr,low
31198,47146,47146,14578.0,0.9,0.72,5.0,274.0,5.0,0.0,0.0,marketing,high
31199,47147,47147,8346.0,0.14,0.36,6.0,112.0,6.0,0.0,0.0,technical,medium
31200,47149,47149,2795.0,0.68,0.5,4.0,184.0,3.0,1.0,0.0,technical,medium
31201,47151,47151,12946.0,0.21,0.81,3.0,152.0,5.0,0.0,0.0,product_mng,low
31202,47154,47154,3345.0,0.41,0.46,3.0,135.0,3.0,1.0,0.0,IT,high
31203,47155,47155,1883.0,0.09,1.0,7.0,257.0,4.0,0.0,0.0,sales,medium
31204,47158,47158,1179.0,0.89,0.88,5.0,230.0,3.0,0.0,0.0,technical,low
31205,47159,47159,11222.0,0.98,0.66,3.0,163.0,8.0,0.0,0.0,accounting,medium
31206,47163,47163,4688.0,0.8,0.99,3.0,223.0,3.0,0.0,0.0,IT,low
31207,47164,47164,12669.0,0.77,0.64,5.0,192.0,7.0,0.0,0.0,sales,medium
31208,47165,47165,8531.0,0.71,0.76,4.0,181.0,2.0,0.0,0.0,management,high
31209,47167,47167,10196.0,0.76,0.48,4.0,174.0,3.0,1.0,0.0,RandD,low
31210,47168,47168,4720.0,0.35,0.42,2.0,147.0,3.0,0.0,0.0,technical,low
31211,47169,47169,5340.0,0.96,0.78,4.0,263.0,4.0,0.0,1.0,hr,medium
31212,47171,47171,8464.0,0.1,0.86,6.0,301.0,6.0,0.0,0.0,support,low
31213,47172,47172,7229.0,0.53,0.55,4.0,168.0,3.0,0.0,0.0,IT,medium
31214,47175,47175,3789.0,0.47,0.52,2.0,146.0,3.0,0.0,1.0,hr,medium
31215,47177,47177,5405.0,0.73,0.71,3.0,197.0,6.0,1.0,0.0,RandD,low
31216,47178,47178,11547.0,0.74,0.71,4.0,144.0,3.0,0.0,1.0,accounting,low
31217,47179,47179,5075.0,0.77,0.73,3.0,181.0,3.0,0.0,0.0,marketing,high
31218,47180,47180,5390.0,0.66,0.66,3.0,153.0,5.0,0.0,0.0,sales,medium
31219,47181,47181,4308.0,0.92,0.89,3.0,248.0,3.0,0.0,0.0,accounting,high
31220,47182,47182,7321.0,0.85,0.82,3.0,260.0,2.0,1.0,0.0,management,high
31221,47184,47184,1633.0,0.15,0.4,6.0,250.0,6.0,0.0,0.0,technical,low
31222,47185,47185,14388.0,0.09,0.87,6.0,282.0,4.0,0.0,0.0,product_mng,low
31223,47186,47186,3589.0,0.78,0.84,6.0,284.0,4.0,0.0,0.0,support,medium
31224,47189,47189,3030.0,0.62,0.6,3.0,144.0,3.0,0.0,0.0,IT,low
31225,47190,47190,349.0,0.73,0.98,4.0,208.0,3.0,0.0,0.0,marketing,medium
31226,47192,47192,12152.0,0.34,0.51,2.0,157.0,3.0,0.0,0.0,accounting,low
31227,47193,47193,3362.0,0.65,0.76,3.0,158.0,3.0,0.0,0.0,product_mng,low
31228,47194,47194,3702.0,0.2,0.36,6.0,292.0,4.0,1.0,0.0,product_mng,medium
31229,47195,47195,14254.0,0.24,0.84,6.0,246.0,3.0,0.0,0.0,sales,medium
31230,47196,47196,14219.0,0.69,0.62,4.0,198.0,8.0,0.0,0.0,management,low
31231,47197,47197,3374.0,0.9,0.77,3.0,231.0,3.0,0.0,0.0,sales,medium
31232,47199,47199,4392.0,0.9,0.79,3.0,223.0,3.0,0.0,1.0,sales,medium
31233,47201,47201,6809.0,0.84,0.87,5.0,237.0,3.0,0.0,0.0,sales,low
31234,47204,47204,1603.0,0.62,0.74,4.0,294.0,4.0,0.0,0.0,product_mng,low
31235,47205,47205,8317.0,0.93,0.8,5.0,195.0,4.0,0.0,0.0,accounting,medium
31236,47211,47211,10817.0,0.27,0.76,6.0,250.0,4.0,1.0,0.0,sales,low
31237,47212,47212,14963.0,0.91,0.88,3.0,238.0,3.0,0.0,0.0,hr,medium
31238,47214,47214,14425.0,0.09,0.86,3.0,260.0,4.0,0.0,0.0,accounting,high
31239,47215,47215,2700.0,0.9,0.74,6.0,283.0,4.0,0.0,0.0,support,medium
31240,47216,47216,8778.0,0.66,0.79,4.0,140.0,3.0,0.0,0.0,support,low
31241,47219,47219,7575.0,0.5,0.9,3.0,269.0,4.0,0.0,0.0,support,medium
31242,47221,47221,3790.0,0.8,0.6,3.0,134.0,4.0,0.0,0.0,support,low
31243,47222,47222,2605.0,0.11,0.45,6.0,286.0,4.0,0.0,0.0,sales,medium
